age,gender,study_hours,sleep_hours,social_hours,physical_activity,gpa,academic_pressure,peer_competition,anxiety,depression,irritability,sleep_problems,relationship_stress,financial_stress,study_satisfaction,burnout_risk
19.0,0,,,,,,2.0,2.0,3.0,,2.0,4.0,2.0,,,Medium
100.0,0,,,,,,4.0,1.0,3.0,,3.0,3.0,2.0,,,Medium
20.0,0,,,,,,1.0,1.0,3.0,,2.0,4.0,1.0,,,Low
20.0,0,,,,,,1.0,2.0,3.0,,1.0,2.0,1.0,,,Low
28.0,0,,,,,,3.0,1.0,1.0,,2.0,2.0,4.0,,,Low
19.0,0,,,,,,1.0,2.0,3.0,,3.0,2.0,3.0,,,Low
21.0,0,,,,,,4.0,2.0,3.0,,2.0,2.0,3.0,,,Medium
18.0,0,,,,,,3.0,1.0,1.0,,4.0,1.0,4.0,,,Low
18.0,1,,,,,,4.0,3.0,5.0,,5.0,5.0,2.0,,,Medium
18.0,0,,,,,,1.0,1.0,2.0,,3.0,2.0,2.0,,,Low
20.0,0,,,,,,2.0,1.0,2.0,,3.0,3.0,2.0,,,Low
20.0,0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,Low
18.0,0,,,,,,2.0,2.0,2.0,,3.0,3.0,3.0,,,Low
21.0,0,,,,,,1.0,2.0,2.0,,4.0,1.0,3.0,,,Low
19.0,1,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,Low
19.0,1,,,,,,4.0,1.0,4.0,,2.0,4.0,3.0,,,Medium
20.0,0,,,,,,4.0,3.0,3.0,,2.0,2.0,1.0,,,Medium
21.0,1,,,,,,3.0,2.0,3.0,,2.0,4.0,5.0,,,Medium
19.0,0,,,,,,3.0,5.0,1.0,,1.0,2.0,2.0,,,Low
19.0,1,,,,,,3.0,2.0,1.0,,3.0,1.0,4.0,,,Low
19.0,1,,,,,,4.0,1.0,1.0,,2.0,2.0,1.0,,,Low
19.0,0,,,,,,3.0,3.0,2.0,,1.0,2.0,4.0,,,Low
21.0,0,,,,,,2.0,5.0,3.0,,3.0,2.0,2.0,,,Low
19.0,0,,,,,,3.0,2.0,3.0,,3.0,4.0,3.0,,,Medium
20.0,0,,,,,,5.0,5.0,4.0,,4.0,4.0,5.0,,,Medium
20.0,0,,,,,,3.0,3.0,2.0,,4.0,3.0,1.0,,,Low
20.0,0,,,,,,3.0,5.0,2.0,,4.0,1.0,3.0,,,Low
19.0,0,,,,,,2.0,3.0,1.0,,3.0,3.0,1.0,,,Low
19.0,0,,,,,,3.0,3.0,2.0,,1.0,2.0,4.0,,,Low
19.0,0,,,,,,1.0,2.0,2.0,,4.0,5.0,2.0,,,Low
20.0,0,,,,,,3.0,2.0,2.0,,1.0,1.0,2.0,,,Low
19.0,0,,,,,,3.0,2.0,3.0,,2.0,4.0,5.0,,,Medium
21.0,0,,,,,,1.0,2.0,1.0,,1.0,1.0,2.0,,,Low
20.0,0,,,,,,5.0,1.0,2.0,,1.0,5.0,2.0,,,Medium
21.0,1,,,,,,2.0,3.0,4.0,,4.0,4.0,4.0,,,Medium
20.0,0,,,,,,4.0,1.0,1.0,,3.0,3.0,1.0,,,Low
20.0,0,,,,,,2.0,2.0,5.0,,1.0,3.0,3.0,,,Medium
21.0,1,,,,,,3.0,2.0,3.0,,2.0,4.0,5.0,,,Medium
21.0,0,,,,,,4.0,2.0,3.0,,2.0,3.0,2.0,,,Medium
28.0,0,,,,,,3.0,3.0,4.0,,4.0,3.0,2.0,,,Medium
21.0,0,,,,,,1.0,2.0,4.0,,2.0,4.0,1.0,,,Medium
17.0,0,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,,,Low
19.0,1,,,,,,3.0,3.0,3.0,,4.0,2.0,3.0,,,Low
19.0,1,,,,,,1.0,2.0,3.0,,1.0,2.0,3.0,,,Low
20.0,1,,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,Low
20.0,1,,,,,,4.0,4.0,2.0,,5.0,2.0,2.0,,,Low
18.0,0,,,,,,3.0,3.0,2.0,,1.0,3.0,2.0,,,Low
19.0,1,,,,,,2.0,5.0,3.0,,2.0,3.0,4.0,,,Low
19.0,0,,,,,,4.0,4.0,2.0,,1.0,2.0,2.0,,,Low
21.0,1,,,,,,3.0,3.0,1.0,,1.0,2.0,2.0,,,Low
21.0,0,,,,,,4.0,5.0,1.0,,1.0,2.0,2.0,,,Low
18.0,0,,,,,,2.0,1.0,1.0,,1.0,2.0,1.0,,,Low
18.0,1,,,,,,2.0,1.0,3.0,,1.0,1.0,2.0,,,Low
17.0,0,,,,,,1.0,2.0,2.0,,4.0,1.0,2.0,,,Low
20.0,1,,,,,,5.0,5.0,3.0,,3.0,4.0,5.0,,,Medium
18.0,1,,,,,,1.0,1.0,1.0,,5.0,1.0,2.0,,,Low
20.0,0,,,,,,1.0,2.0,4.0,,1.0,2.0,2.0,,,Low
20.0,0,,,,,,1.0,3.0,1.0,,3.0,3.0,2.0,,,Low
22.0,0,,,,,,1.0,5.0,2.0,,5.0,1.0,5.0,,,Low
19.0,0,,,,,,3.0,5.0,2.0,,4.0,3.0,3.0,,,Low
20.0,0,,,,,,3.0,2.0,3.0,,2.0,4.0,3.0,,,Medium
21.0,1,,,,,,1.0,2.0,2.0,,2.0,2.0,2.0,,,Low
19.0,1,,,,,,1.0,2.0,3.0,,4.0,2.0,1.0,,,Low
18.0,0,,,,,,3.0,2.0,4.0,,2.0,4.0,2.0,,,Medium
21.0,1,,,,,,3.0,2.0,5.0,,2.0,2.0,2.0,,,Medium
22.0,1,,,,,,1.0,2.0,2.0,,3.0,3.0,3.0,,,Low
21.0,0,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,,,Low
20.0,0,,,,,,2.0,2.0,2.0,,1.0,2.0,5.0,,,Low
19.0,1,,,,,,2.0,2.0,5.0,,3.0,3.0,5.0,,,Medium
20.0,1,,,,,,1.0,3.0,1.0,,2.0,4.0,3.0,,,Low
18.0,0,,,,,,1.0,1.0,4.0,,2.0,2.0,4.0,,,Low
17.0,0,,,,,,3.0,3.0,1.0,,1.0,3.0,1.0,,,Low
20.0,0,,,,,,1.0,3.0,2.0,,3.0,3.0,3.0,,,Low
18.0,0,,,,,,1.0,1.0,3.0,,4.0,3.0,2.0,,,Low
18.0,0,,,,,,2.0,1.0,1.0,,2.0,1.0,3.0,,,Low
19.0,1,,,,,,3.0,3.0,4.0,,1.0,2.0,1.0,,,Medium
19.0,1,,,,,,5.0,5.0,4.0,,1.0,3.0,5.0,,,Medium
19.0,0,,,,,,4.0,4.0,3.0,,5.0,5.0,2.0,,,Medium
17.0,0,,,,,,5.0,5.0,1.0,,5.0,1.0,5.0,,,Low
24.0,0,,,,,,2.0,1.0,3.0,,1.0,3.0,3.0,,,Low
19.0,0,,,,,,2.0,1.0,2.0,,5.0,5.0,2.0,,,Medium
19.0,0,,,,,,4.0,1.0,1.0,,1.0,2.0,1.0,,,Low
19.0,1,,,,,,4.0,5.0,2.0,,1.0,4.0,4.0,,,Medium
21.0,0,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,,,Low
20.0,0,,,,,,2.0,2.0,3.0,,5.0,3.0,3.0,,,Low
20.0,0,,,,,,4.0,4.0,1.0,,1.0,1.0,2.0,,,Low
19.0,0,,,,,,1.0,1.0,5.0,,3.0,3.0,1.0,,,Medium
21.0,0,,,,,,1.0,1.0,2.0,,3.0,2.0,5.0,,,Low
21.0,0,,,,,,1.0,2.0,4.0,,1.0,3.0,2.0,,,Medium
20.0,0,,,,,,4.0,2.0,3.0,,4.0,4.0,5.0,,,Medium
18.0,0,,,,,,3.0,1.0,4.0,,2.0,1.0,1.0,,,Medium
19.0,0,,,,,,2.0,1.0,3.0,,2.0,3.0,3.0,,,Low
19.0,0,,,,,,2.0,5.0,3.0,,5.0,2.0,1.0,,,Low
19.0,1,,,,,,4.0,4.0,2.0,,4.0,2.0,3.0,,,Low
21.0,1,,,,,,3.0,3.0,3.0,,1.0,1.0,2.0,,,Low
21.0,0,,,,,,3.0,1.0,2.0,,5.0,2.0,1.0,,,Low
19.0,0,,,,,,3.0,2.0,3.0,,5.0,2.0,4.0,,,Low
21.0,0,,,,,,3.0,2.0,2.0,,1.0,3.0,2.0,,,Low
22.0,1,,,,,,4.0,2.0,2.0,,4.0,1.0,4.0,,,Low
18.0,1,,,,,,3.0,2.0,3.0,,1.0,3.0,3.0,,,Medium
22.0,1,,,,,,2.0,3.0,3.0,,4.0,5.0,3.0,,,Medium
21.0,1,,,,,,5.0,4.0,1.0,,1.0,1.0,2.0,,,Low
21.0,0,,,,,,5.0,5.0,2.0,,5.0,4.0,5.0,,,Medium
21.0,1,,,,,,2.0,3.0,1.0,,1.0,5.0,3.0,,,Low
18.0,0,,,,,,1.0,1.0,4.0,,1.0,4.0,1.0,,,Medium
19.0,1,,,,,,3.0,4.0,1.0,,3.0,2.0,5.0,,,Low
20.0,0,,,,,,1.0,3.0,2.0,,3.0,3.0,2.0,,,Low
21.0,0,,,,,,4.0,5.0,4.0,,4.0,1.0,5.0,,,Medium
19.0,1,,,,,,1.0,1.0,2.0,,2.0,3.0,2.0,,,Low
19.0,1,,,,,,3.0,2.0,1.0,,3.0,1.0,4.0,,,Low
20.0,0,,,,,,5.0,5.0,5.0,,5.0,5.0,5.0,,,Medium
19.0,1,,,,,,3.0,3.0,3.0,,1.0,2.0,1.0,,,Low
19.0,1,,,,,,1.0,3.0,5.0,,2.0,5.0,2.0,,,Medium
24.0,1,,,,,,3.0,4.0,2.0,,2.0,4.0,4.0,,,Medium
19.0,1,,,,,,1.0,2.0,3.0,,2.0,1.0,1.0,,,Low
19.0,0,,,,,,1.0,1.0,1.0,,4.0,4.0,3.0,,,Low
18.0,0,,,,,,1.0,1.0,1.0,,3.0,1.0,2.0,,,Low
20.0,0,,,,,,3.0,4.0,3.0,,2.0,3.0,2.0,,,Medium
21.0,1,,,,,,5.0,3.0,4.0,,5.0,4.0,5.0,,,Medium
19.0,1,,,,,,4.0,1.0,1.0,,1.0,3.0,4.0,,,Low
28.0,0,,,,,,4.0,2.0,3.0,,2.0,1.0,5.0,,,Low
21.0,0,,,,,,1.0,1.0,4.0,,2.0,2.0,3.0,,,Low
20.0,0,,,,,,1.0,1.0,4.0,,1.0,2.0,1.0,,,Low
22.0,0,,,,,,3.0,4.0,2.0,,2.0,3.0,3.0,,,Low
22.0,0,,,,,,4.0,3.0,4.0,,5.0,2.0,3.0,,,Medium
20.0,1,,,,,,2.0,1.0,5.0,,3.0,4.0,1.0,,,Medium
21.0,0,,,,,,5.0,3.0,2.0,,3.0,2.0,3.0,,,Medium
20.0,1,,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,Low
20.0,0,,,,,,2.0,3.0,2.0,,1.0,1.0,4.0,,,Low
22.0,0,,,,,,2.0,3.0,4.0,,4.0,2.0,4.0,,,Medium
19.0,0,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,Low
19.0,0,,,,,,1.0,2.0,5.0,,1.0,5.0,2.0,,,Medium
18.0,1,,,,,,3.0,1.0,1.0,,2.0,2.0,4.0,,,Low
21.0,0,,,,,,2.0,1.0,1.0,,1.0,2.0,3.0,,,Low
18.0,0,,,,,,1.0,1.0,4.0,,2.0,2.0,4.0,,,Low
20.0,0,,,,,,1.0,1.0,2.0,,3.0,3.0,4.0,,,Low
20.0,0,,,,,,3.0,1.0,2.0,,4.0,4.0,1.0,,,Medium
19.0,0,,,,,,3.0,3.0,3.0,,2.0,3.0,5.0,,,Medium
20.0,1,,,,,,2.0,2.0,1.0,,2.0,4.0,1.0,,,Low
21.0,1,,,,,,2.0,3.0,1.0,,2.0,2.0,1.0,,,Low
19.0,0,,,,,,1.0,1.0,5.0,,1.0,5.0,1.0,,,Medium
19.0,0,,,,,,1.0,1.0,2.0,,3.0,1.0,3.0,,,Low
20.0,0,,,,,,3.0,1.0,1.0,,2.0,3.0,1.0,,,Low
19.0,1,,,,,,4.0,1.0,1.0,,5.0,2.0,4.0,,,Low
19.0,0,,,,,,1.0,3.0,4.0,,2.0,2.0,1.0,,,Low
20.0,0,,,,,,1.0,1.0,2.0,,5.0,2.0,5.0,,,Low
20.0,0,,,,,,1.0,2.0,2.0,,3.0,1.0,3.0,,,Low
18.0,1,,,,,,1.0,3.0,1.0,,3.0,2.0,3.0,,,Low
20.0,0,,,,,,1.0,1.0,4.0,,3.0,4.0,4.0,,,Medium
18.0,0,,,,,,2.0,3.0,2.0,,4.0,3.0,1.0,,,Low
19.0,0,,,,,,2.0,3.0,3.0,,3.0,2.0,3.0,,,Low
18.0,0,,,,,,4.0,3.0,1.0,,3.0,4.0,1.0,,,Low
19.0,1,,,,,,1.0,1.0,3.0,,3.0,2.0,1.0,,,Low
19.0,0,,,,,,4.0,2.0,2.0,,4.0,3.0,2.0,,,Medium
19.0,0,,,,,,4.0,1.0,2.0,,3.0,3.0,2.0,,,Medium
21.0,0,,,,,,2.0,1.0,1.0,,2.0,5.0,1.0,,,Low
32.0,0,,,,,,1.0,4.0,1.0,,1.0,5.0,5.0,,,Low
18.0,1,,,,,,2.0,2.0,4.0,,3.0,2.0,2.0,,,Medium
20.0,1,,,,,,2.0,1.0,3.0,,1.0,4.0,1.0,,,Medium
18.0,0,,,,,,1.0,2.0,4.0,,4.0,4.0,1.0,,,Medium
20.0,0,,,,,,3.0,2.0,2.0,,2.0,3.0,4.0,,,Low
20.0,1,,,,,,5.0,5.0,4.0,,3.0,5.0,5.0,,,Medium
21.0,0,,,,,,5.0,3.0,2.0,,3.0,2.0,3.0,,,Medium
19.0,0,,,,,,1.0,1.0,2.0,,4.0,4.0,5.0,,,Low
18.0,0,,,,,,3.0,5.0,5.0,,4.0,1.0,4.0,,,Medium
14.0,0,,,,,,2.0,3.0,1.0,,1.0,1.0,3.0,,,Low
19.0,0,,,,,,4.0,2.0,2.0,,5.0,5.0,3.0,,,Medium
19.0,1,,,,,,1.0,1.0,1.0,,4.0,2.0,2.0,,,Low
21.0,1,,,,,,2.0,1.0,1.0,,1.0,4.0,2.0,,,Low
18.0,0,,,,,,3.0,3.0,2.0,,3.0,1.0,4.0,,,Low
21.0,0,,,,,,4.0,2.0,4.0,,4.0,4.0,1.0,,,Medium
20.0,0,,,,,,2.0,3.0,2.0,,4.0,3.0,4.0,,,Low
19.0,0,,,,,,1.0,2.0,3.0,,4.0,4.0,3.0,,,Low
19.0,0,,,,,,2.0,2.0,2.0,,3.0,3.0,3.0,,,Low
20.0,0,,,,,,2.0,1.0,1.0,,1.0,3.0,2.0,,,Low
18.0,0,,,,,,2.0,1.0,1.0,,1.0,3.0,4.0,,,Low
22.0,1,,,,,,3.0,3.0,3.0,,4.0,3.0,2.0,,,Medium
20.0,1,,,,,,4.0,4.0,2.0,,2.0,1.0,1.0,,,Low
21.0,0,,,,,,3.0,4.0,4.0,,2.0,2.0,4.0,,,Medium
19.0,0,,,,,,2.0,3.0,1.0,,3.0,3.0,1.0,,,Low
20.0,1,,,,,,2.0,2.0,3.0,,4.0,1.0,1.0,,,Low
19.0,1,,,,,,2.0,3.0,1.0,,4.0,1.0,2.0,,,Low
20.0,0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,Low
19.0,1,,,,,,3.0,4.0,2.0,,2.0,2.0,2.0,,,Low
20.0,0,,,,,,4.0,3.0,3.0,,2.0,2.0,1.0,,,Medium
20.0,1,,,,,,3.0,2.0,4.0,,2.0,2.0,4.0,,,Medium
20.0,1,,,,,,2.0,2.0,3.0,,4.0,1.0,1.0,,,Low
20.0,0,,,,,,2.0,3.0,3.0,,5.0,4.0,1.0,,,Medium
22.0,0,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,Low
18.0,0,,,,,,1.0,5.0,1.0,,2.0,2.0,5.0,,,Low
21.0,0,,,,,,3.0,3.0,3.0,,4.0,2.0,2.0,,,Low
20.0,0,,,,,,2.0,3.0,3.0,,5.0,4.0,1.0,,,Medium
20.0,0,,,,,,4.0,4.0,1.0,,5.0,2.0,3.0,,,Low
19.0,1,,,,,,4.0,1.0,3.0,,4.0,1.0,2.0,,,Low
21.0,1,,,,,,5.0,4.0,2.0,,3.0,1.0,3.0,,,Low
21.0,1,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,Low
19.0,1,,,,,,3.0,4.0,2.0,,2.0,2.0,2.0,,,Low
19.0,0,,,,,,4.0,4.0,3.0,,4.0,4.0,2.0,,,Medium
21.0,1,,,,,,1.0,2.0,3.0,,2.0,3.0,2.0,,,Low
15.0,0,,,,,,1.0,2.0,2.0,,2.0,3.0,1.0,,,Low
19.0,1,,,,,,5.0,5.0,4.0,,1.0,3.0,5.0,,,Medium
19.0,1,,,,,,3.0,3.0,5.0,,5.0,5.0,2.0,,,Medium
19.0,1,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,Low
21.0,0,,,,,,1.0,1.0,5.0,,1.0,5.0,1.0,,,Medium
20.0,0,,,,,,2.0,3.0,1.0,,3.0,1.0,3.0,,,Low
18.0,0,,,,,,5.0,3.0,4.0,,3.0,3.0,3.0,,,Medium
18.0,0,,,,,,1.0,2.0,2.0,,4.0,4.0,3.0,,,Low
19.0,1,,,,,,2.0,1.0,2.0,,2.0,1.0,5.0,,,Low
19.0,0,,,,,,3.0,3.0,1.0,,5.0,2.0,4.0,,,Low
19.0,1,,,,,,3.0,3.0,3.0,,3.0,4.0,3.0,,,Medium
20.0,1,,,,,,4.0,2.0,5.0,,1.0,3.0,2.0,,,Medium
18.0,0,,,,,,2.0,2.0,1.0,,1.0,2.0,4.0,,,Low
20.0,0,,,,,,2.0,3.0,2.0,,3.0,4.0,2.0,,,Low
19.0,1,,,,,,2.0,3.0,3.0,,1.0,1.0,2.0,,,Low
18.0,0,,,,,,3.0,3.0,1.0,,5.0,2.0,4.0,,,Low
18.0,0,,,,,,1.0,3.0,3.0,,2.0,4.0,5.0,,,Low
20.0,0,,,,,,4.0,2.0,2.0,,3.0,3.0,2.0,,,Medium
19.0,0,,,,,,3.0,1.0,3.0,,1.0,1.0,3.0,,,Low
19.0,0,,,,,,1.0,1.0,3.0,,3.0,2.0,2.0,,,Low
20.0,0,,,,,,1.0,3.0,1.0,,3.0,3.0,2.0,,,Low
19.0,1,,,,,,3.0,3.0,5.0,,5.0,5.0,2.0,,,Medium
19.0,1,,,,,,2.0,2.0,1.0,,5.0,2.0,2.0,,,Low
18.0,0,,,,,,2.0,3.0,2.0,,4.0,3.0,1.0,,,Low
17.0,0,,,,,,3.0,3.0,2.0,,2.0,5.0,3.0,,,Medium
21.0,0,,,,,,4.0,2.0,4.0,,3.0,4.0,3.0,,,Medium
20.0,1,,,,,,5.0,2.0,4.0,,3.0,4.0,1.0,,,Medium
20.0,1,,,,,,1.0,5.0,2.0,,2.0,2.0,4.0,,,Low
20.0,0,,,,,,1.0,1.0,5.0,,2.0,4.0,4.0,,,Medium
20.0,0,,,,,,3.0,2.0,4.0,,2.0,2.0,4.0,,,Medium
20.0,1,,,,,,4.0,2.0,3.0,,2.0,5.0,5.0,,,Medium
18.0,1,,,,,,5.0,5.0,4.0,,1.0,4.0,5.0,,,Medium
19.0,0,,,,,,3.0,1.0,5.0,,2.0,2.0,3.0,,,Medium
20.0,0,,,,,,1.0,3.0,4.0,,2.0,5.0,1.0,,,Medium
18.0,0,,,,,,1.0,5.0,4.0,,3.0,3.0,3.0,,,Medium
41.0,0,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,Low
19.0,1,,,,,,3.0,3.0,3.0,,1.0,2.0,1.0,,,Low
19.0,1,,,,,,2.0,2.0,1.0,,5.0,2.0,2.0,,,Low
19.0,1,,,,,,3.0,3.0,1.0,,4.0,2.0,3.0,,,Low
19.0,0,,,,,,2.0,2.0,3.0,,3.0,3.0,3.0,,,Low
19.0,0,,,,,,3.0,2.0,3.0,,5.0,2.0,4.0,,,Low
18.0,0,,,,,,1.0,2.0,2.0,,4.0,4.0,3.0,,,Low
21.0,0,,,,,,3.0,5.0,5.0,,5.0,5.0,2.0,,,Medium
19.0,0,,,,,,1.0,3.0,4.0,,2.0,5.0,1.0,,,Medium
20.0,1,,,,,,1.0,2.0,2.0,,1.0,2.0,1.0,,,Low
18.0,0,,,,,,1.0,1.0,2.0,,2.0,4.0,2.0,,,Low
17.0,0,,,,,,3.0,3.0,2.0,,2.0,5.0,3.0,,,Medium
21.0,0,,,,,,2.0,1.0,1.0,,3.0,2.0,3.0,,,Low
21.0,0,,,,,,1.0,2.0,4.0,,2.0,4.0,1.0,,,Medium
20.0,1,,,,,,4.0,4.0,2.0,,1.0,1.0,2.0,,,Low
20.0,1,,,,,,1.0,1.0,2.0,,5.0,2.0,5.0,,,Low
21.0,1,,,,,,4.0,3.0,1.0,,1.0,2.0,3.0,,,Low
20.0,0,,,,,,3.0,4.0,5.0,,1.0,5.0,3.0,,,Medium
19.0,1,,,,,,1.0,1.0,1.0,,3.0,2.0,2.0,,,Low
19.0,0,,,,,,3.0,3.0,1.0,,3.0,1.0,2.0,,,Low
20.0,0,,,,,,5.0,5.0,5.0,,5.0,5.0,5.0,,,Medium
21.0,1,,,,,,3.0,3.0,1.0,,2.0,4.0,3.0,,,Low
19.0,0,,,,,,3.0,4.0,1.0,,3.0,5.0,3.0,,,Low
22.0,0,,,,,,2.0,3.0,4.0,,4.0,2.0,4.0,,,Medium
19.0,0,,,,,,2.0,1.0,5.0,,1.0,5.0,1.0,,,Medium
20.0,1,,,,,,3.0,4.0,2.0,,4.0,2.0,1.0,,,Low
19.0,0,,,,,,1.0,1.0,5.0,,1.0,5.0,1.0,,,Medium
20.0,1,,,,,,1.0,1.0,3.0,,4.0,4.0,3.0,,,Low
20.0,0,,,,,,1.0,1.0,2.0,,2.0,4.0,1.0,,,Low
20.0,0,,,,,,3.0,3.0,2.0,,4.0,3.0,1.0,,,Low
19.0,0,,,,,,4.0,3.0,3.0,,3.0,2.0,1.0,,,Medium
15.0,0,,,,,,4.0,4.0,3.0,,5.0,3.0,4.0,,,Medium
19.0,0,,,,,,4.0,1.0,2.0,,3.0,3.0,2.0,,,Medium
21.0,0,,,,,,1.0,3.0,2.0,,2.0,2.0,1.0,,,Low
17.0,0,,,,,,5.0,5.0,2.0,,4.0,3.0,5.0,,,Medium
19.0,0,,,,,,1.0,1.0,1.0,,3.0,2.0,1.0,,,Low
19.0,1,,,,,,1.0,1.0,4.0,,2.0,3.0,1.0,,,Medium
19.0,0,,,,,,3.0,5.0,1.0,,1.0,2.0,2.0,,,Low
20.0,0,,,,,,2.0,2.0,5.0,,3.0,4.0,2.0,,,Medium
20.0,0,,,,,,2.0,4.0,1.0,,1.0,1.0,1.0,,,Low
19.0,1,,,,,,4.0,2.0,3.0,,3.0,2.0,2.0,,,Medium
19.0,0,,,,,,3.0,1.0,1.0,,5.0,5.0,1.0,,,Low
20.0,1,,,,,,1.0,2.0,3.0,,5.0,3.0,1.0,,,Low
20.0,1,,,,,,1.0,2.0,2.0,,3.0,3.0,2.0,,,Low
21.0,0,,,,,,1.0,3.0,4.0,,3.0,3.0,2.0,,,Medium
19.0,0,,,,,,3.0,4.0,4.0,,2.0,2.0,2.0,,,Medium
20.0,1,,,,,,4.0,4.0,2.0,,1.0,1.0,3.0,,,Low
19.0,0,,,,,,2.0,5.0,4.0,,4.0,1.0,1.0,,,Low
22.0,0,,,,,,4.0,3.0,4.0,,5.0,2.0,3.0,,,Medium
19.0,0,,,,,,4.0,2.0,3.0,,3.0,2.0,3.0,,,Medium
19.0,0,,,,,,3.0,3.0,4.0,,1.0,5.0,2.0,,,Medium
19.0,0,,,,,,1.0,2.0,3.0,,1.0,1.0,3.0,,,Low
15.0,0,,,,,,4.0,4.0,3.0,,5.0,3.0,4.0,,,Medium
18.0,0,,,,,,1.0,2.0,2.0,,2.0,5.0,2.0,,,Low
18.0,1,,,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,,Low
18.0,0,,,,,,3.0,2.0,4.0,,3.0,3.0,3.0,,,Medium
20.0,0,,,,,,5.0,2.0,2.0,,1.0,2.0,2.0,,,Medium
32.0,0,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,Low
20.0,1,,,,,,1.0,2.0,3.0,,5.0,3.0,1.0,,,Low
19.0,0,,,,,,4.0,1.0,1.0,,2.0,2.0,1.0,,,Low
19.0,0,,,,,,1.0,1.0,4.0,,1.0,3.0,3.0,,,Medium
22.0,0,,,,,,5.0,4.0,4.0,,3.0,1.0,3.0,,,Medium
17.0,1,,,,,,3.0,4.0,4.0,,4.0,4.0,3.0,,,Medium
18.0,0,,,,,,3.0,2.0,4.0,,3.0,3.0,3.0,,,Medium
19.0,0,,,,,,4.0,4.0,4.0,,3.0,3.0,4.0,,,Medium
22.0,0,,,,,,2.0,5.0,1.0,,2.0,2.0,4.0,,,Low
22.0,1,,,,,,5.0,4.0,5.0,,5.0,5.0,1.0,,,Medium
19.0,0,,,,,,3.0,2.0,2.0,,3.0,2.0,1.0,,,Low
20.0,1,,,,,,3.0,3.0,3.0,,3.0,3.0,3.0,,,Medium
14.0,1,,,,,,3.0,3.0,1.0,,4.0,1.0,4.0,,,Low
21.0,0,,,,,,2.0,3.0,1.0,,4.0,2.0,2.0,,,Low
21.0,0,,,,,,4.0,3.0,3.0,,3.0,3.0,1.0,,,Medium
19.0,0,,,,,,5.0,1.0,1.0,,1.0,5.0,3.0,,,Medium
19.0,0,,,,,,2.0,2.0,2.0,,5.0,1.0,4.0,,,Low
19.0,1,,,,,,3.0,1.0,1.0,,4.0,3.0,3.0,,,Low
20.0,0,,,,,,5.0,2.0,2.0,,1.0,2.0,2.0,,,Medium
21.0,0,,,,,,2.0,3.0,2.0,,2.0,2.0,3.0,,,Low
19.0,1,,,,,,3.0,2.0,3.0,,2.0,3.0,2.0,,,Medium
20.0,1,,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,Low
19.0,1,,,,,,3.0,2.0,4.0,,1.0,2.0,2.0,,,Medium
18.0,1,,,,,,4.0,2.0,4.0,,4.0,5.0,2.0,,,Medium
19.0,0,,,,,,4.0,4.0,3.0,,2.0,5.0,4.0,,,Medium
20.0,1,,,,,,4.0,4.0,2.0,,2.0,1.0,1.0,,,Low
19.0,1,,,,,,3.0,4.0,2.0,,2.0,2.0,2.0,,,Low
21.0,1,,,,,,2.0,4.0,4.0,,3.0,3.0,1.0,,,Medium
21.0,1,,,,,,3.0,5.0,1.0,,3.0,4.0,3.0,,,Low
19.0,1,,,,,,2.0,2.0,3.0,,3.0,2.0,2.0,,,Low
21.0,0,,,,,,4.0,3.0,1.0,,5.0,1.0,3.0,,,Low
19.0,0,,,,,,1.0,2.0,4.0,,4.0,3.0,1.0,,,Medium
19.0,1,,,,,,2.0,3.0,1.0,,4.0,1.0,2.0,,,Low
20.0,0,,,,,,3.0,2.0,3.0,,4.0,4.0,1.0,,,Medium
19.0,0,,,,,,1.0,2.0,2.0,,4.0,5.0,2.0,,,Low
21.0,0,,,,,,3.0,2.0,3.0,,2.0,1.0,3.0,,,Low
20.0,0,,,,,,4.0,2.0,3.0,,2.0,1.0,4.0,,,Low
19.0,0,,,,,,1.0,2.0,3.0,,3.0,2.0,2.0,,,Low
18.0,1,,,,,,3.0,5.0,2.0,,4.0,3.0,1.0,,,Low
21.0,0,,,,,,3.0,3.0,3.0,,4.0,2.0,2.0,,,Low
21.0,1,,,,,,5.0,3.0,4.0,,5.0,4.0,5.0,,,Medium
19.0,1,,,,,,1.0,1.0,3.0,,1.0,5.0,1.0,,,Medium
20.0,1,,,,,,1.0,1.0,2.0,,2.0,3.0,1.0,,,Low
19.0,0,,,,,,2.0,1.0,5.0,,1.0,5.0,1.0,,,Medium
20.0,0,,,,,,3.0,2.0,4.0,,4.0,1.0,1.0,,,Medium
